Words,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
mesin tenun,0,1,0,1,0,1,0,0,0,0
mesin tik,0,0,0,0,0,0,0,0,0,0
meski,0,0,0,0,0,0,0,0,0,0
mesum,0,1,1,0,1,1,0,1,0,0
meta,0,0,0,0,0,0,0,0,0,0
metabolisme,0,0,0,0,0,0,0,0,0,0
metafisik,0,0,0,0,0,0,0,0,0,0
metafisika,0,0,0,0,0,0,0,0,0,0
metafora,0,0,0,0,0,0,0,0,0,0
metaforis,0,0,0,0,0,0,0,0,0,0
metalurgi,0,0,0,0,0,0,0,0,0,0
metamorfosis,0,0,0,0,0,0,0,0,0,0
metanol,0,1,0,0,0,0,0,0,0,0
metastasis,0,1,0,0,0,0,0,0,0,0
meteor,0,0,0,0,0,0,0,0,0,0
meteorit,0,0,0,0,0,0,0,0,0,0
meteorologi,0,0,0,0,0,0,0,0,0,0
meter,0,0,0,0,0,0,0,0,0,0
metode,0,0,0,0,0,0,0,0,0,0
metodis,0,0,0,0,0,0,0,0,0,0
metrik,0,0,0,0,0,0,0,0,0,0
metrologi,0,0,0,0,0,0,0,0,0,0
metropolis,0,0,0,0,0,0,0,0,0,0
metropolitan,1,0,0,0,0,0,0,0,0,0
mewah,1,0,0,1,0,0,1,0,0,0
mick,0,0,0,0,0,0,0,0,0,0
mie,0,0,0,0,0,0,0,0,0,0
migrasi,0,0,0,0,0,0,0,0,0,0
mika,0,0,0,0,0,0,0,0,0,0
mikat,0,1,0,0,0,0,0,0,0,0
mikat hati,1,0,0,1,0,0,1,0,1,1
mikroba,0,0,0,0,0,0,0,0,0,0
mikrobiologi,0,0,0,0,0,0,0,0,0,0
mikrofon,0,0,0,0,0,0,0,0,0,0
mikrogram,0,0,0,0,0,0,0,0,0,0
mikrokosmos,0,0,0,0,0,0,0,0,0,0
mikrometer,0,0,0,0,0,0,0,0,0,0
mikron,0,0,0,0,0,0,0,0,0,0
mikropon,0,0,0,0,0,0,0,0,0,0
mikroskop,1,0,0,0,0,0,0,0,0,1
mikroskopis,0,0,0,0,0,0,0,0,0,0
milenium,0,0,0,0,0,0,0,0,0,0
miligram,0,0,0,0,0,0,0,0,0,0
milik,0,1,1,0,1,1,0,0,0,0
milik inap,0,0,0,0,0,0,0,0,0,0
milik rumah,0,0,0,0,0,0,0,0,0,0
milik toko,0,0,0,0,0,0,0,0,0,1
milimeter,0,0,0,0,0,0,0,0,0,0
milir,0,0,0,0,0,0,0,0,0,0
milisi,0,1,1,0,0,1,0,1,0,0
militan,0,0,0,0,0,0,0,0,0,0
militer,0,0,0,0,0,1,0,0,0,0
milyar,0,0,0,0,0,0,0,0,0,0
mimbar,1,0,0,0,0,0,0,0,0,1
mimpi,0,0,0,0,0,0,0,0,0,0
mimpi buruk,0,1,0,0,0,1,0,0,0,0
mineral,0,0,0,0,0,0,0,0,0,0
mineralogi,0,0,0,0,0,0,0,0,0,0
minggu,0,0,0,0,0,0,0,0,0,0
miniatur,0,0,0,0,0,0,0,0,0,0
minibus,0,0,0,0,0,0,0,0,0,0
minimum,0,1,0,0,0,0,0,0,0,0
minivan,0,0,0,0,0,0,0,0,0,0
minor,0,0,0,0,0,0,0,0,0,0
minoritas,0,1,0,0,0,0,0,0,0,0
minta maaf,1,0,0,0,0,0,0,1,0,1
mintal,0,0,0,0,0,0,0,0,0,0
minum,0,1,0,0,0,0,0,0,0,0
minum keras,0,1,1,0,0,0,1,1,0,0
minum soda,0,0,0,0,0,0,0,0,0,0
minyak,0,0,0,0,1,0,0,0,0,0
minyak bumi,1,1,0,0,1,0,0,0,0,0
minyak tanah,0,0,0,0,0,1,0,0,0,0
miring,0,1,1,1,0,0,0,0,0,0
miscellaneous,0,0,0,0,0,0,0,0,0,0
misi,0,0,0,0,0,0,0,0,0,0
misil,0,0,0,0,0,1,0,0,0,0
misionaris,1,0,0,0,0,0,0,0,0,0
miskin,0,1,1,0,1,1,0,1,0,0
misteri,0,0,0,1,0,0,0,0,1,0
misterius,0,0,0,1,0,1,0,0,1,0
mistik,0,0,0,0,0,0,0,0,1,0
mitigasi,0,0,0,0,0,0,0,0,0,0
mitis,0,0,0,0,0,0,0,0,0,0
mitologi,0,0,0,0,0,0,0,0,0,0
mitologis,0,0,0,0,0,0,0,0,0,0
mitos,0,0,0,0,0,0,0,0,0,0
mitra,1,0,0,0,0,0,0,0,0,1
mobil,0,0,0,0,0,0,0,0,0,0
mobil jenazah,0,1,0,0,0,1,0,1,0,0
mobile,0,0,0,1,0,0,0,0,0,0
mobilisasi,0,0,0,0,0,0,0,0,0,0
mobilitas,0,0,0,0,0,0,0,0,0,0
modal,0,0,0,0,0,0,0,0,0,0
mode,0,0,0,0,0,0,0,0,0,0
model,1,0,0,0,0,0,0,0,0,0
moderasi,0,0,0,0,0,0,0,0,0,0
moderat,1,0,0,0,0,0,0,0,0,0
moderator,1,0,0,0,0,0,0,0,0,1
modern,0,0,0,0,0,0,0,0,0,0
modernisme,0,0,0,0,0,0,0,0,0,0
modifikasi,0,0,0,0,0,0,0,0,1,0
modis,1,0,0,0,0,0,0,0,0,0
modul,0,0,0,0,0,0,0,0,0,0
modulasi,0,0,0,0,0,0,0,0,0,0
modulus,0,0,0,0,0,0,0,0,0,0
mohon,0,1,0,1,0,1,0,1,0,0
molekul,0,0,0,0,0,0,0,0,0,0
molekuler,0,0,0,0,0,0,0,0,0,0
momentum,1,0,0,1,0,0,0,0,0,0
momok,0,1,1,0,0,1,0,1,0,0
monad,0,0,0,0,0,0,0,0,0,0
monastik,0,0,0,0,0,0,0,0,0,0
moncong,0,1,0,0,0,1,0,0,0,0
mondok,0,0,0,0,0,0,0,0,0,0
moneter,1,0,0,1,0,0,0,0,0,0
monggol,0,0,0,0,0,0,0,0,0,0
monogami,0,0,0,0,0,0,0,0,0,1
monografi,0,0,0,0,0,0,0,0,0,0
monogram,0,0,0,0,0,0,0,0,0,0
monolayer,0,0,0,0,0,0,0,0,0,0
monolog,0,0,0,0,0,0,0,0,0,0
monopoli,0,0,0,0,0,0,0,0,0,0
monopolis,0,1,0,0,0,0,0,0,0,0
monster,0,1,0,0,0,1,0,0,0,0
monstrositas,0,1,1,0,1,1,0,0,1,0
monte,0,0,0,0,0,0,0,0,0,0
montir,0,0,0,0,0,0,0,0,0,0
montok,1,0,0,1,0,0,0,0,0,0
monumen,1,0,0,0,0,0,0,0,0,0
monumental,0,0,0,0,0,0,0,0,0,0
monyet,0,0,0,0,0,0,0,0,0,0
mooring,0,0,0,0,0,0,0,0,0,0
moorland,0,0,0,0,0,0,0,0,0,0
moral,1,0,1,1,1,0,1,0,1,1
moralitas,1,0,0,0,0,0,0,0,0,1
moratorium,0,0,0,0,0,0,0,0,0,0
morbiditas,0,1,1,0,1,1,0,1,0,0
morf,0,0,0,0,0,0,0,0,0,0
morfin,0,0,0,0,0,0,0,0,0,0
morfologi,0,0,0,0,0,0,0,0,0,0
mortir,1,0,0,0,0,0,0,0,0,0
mosaik,0,0,0,0,0,0,0,0,0,0
moster,0,0,0,0,0,0,0,0,0,0
motif,1,0,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,0,0,0,0,0
motte,0,0,0,0,0,0,0,0,0,0
motto,0,0,0,0,0,0,0,0,0,0
muak,0,1,1,0,1,1,0,1,0,0
mual,0,1,0,0,1,0,0,1,0,0
muara,0,0,0,0,0,0,0,0,0,0
muas,1,0,0,0,0,0,1,0,1,0
muat,0,0,0,0,0,0,0,0,0,0
mubazir,0,1,0,0,0,0,0,0,0,0
muda,1,0,0,1,0,0,1,0,1,0
mudah,1,0,0,0,0,0,0,0,0,1
mudah adaptasi,1,0,0,0,0,0,0,0,0,0
mudah bakar,0,0,0,0,0,0,0,0,0,0
mudah gaul,1,0,0,0,0,0,0,0,0,0
mudah ingat,1,0,0,0,0,0,1,0,1,1
mudah pengaruh,0,0,0,0,0,0,0,0,0,1
mudah singgung,0,1,1,0,0,0,0,1,0,0
mudah tipu,0,1,0,0,0,0,0,1,0,1
mujarab,0,0,0,0,0,0,0,0,0,0
muka,1,0,0,1,0,1,1,0,1,0
muka dua,0,1,1,0,0,0,0,0,0,0
muka masam,0,1,1,0,1,0,0,0,0,0
mulas,0,1,0,0,0,0,0,0,0,0
mulia,1,0,0,1,0,0,1,0,1,1
multilateral,0,0,0,0,0,0,0,0,0,0
multipleks,0,0,0,0,0,0,0,0,0,0
muluk,0,0,0,0,0,0,0,0,0,0
mulus,0,0,0,0,0,0,0,0,0,0
mulut,0,0,0,0,0,0,0,0,1,0
mumi,0,0,0,0,0,0,0,0,0,0
munafik,0,1,0,0,1,0,0,0,0,0
muncrat,0,0,0,0,0,0,0,0,0,0
muncul,0,0,0,0,0,0,0,0,0,0
mundur,0,1,0,0,0,0,0,1,0,0
mungil,0,0,0,0,0,0,0,0,0,0
mungut,0,0,0,0,0,0,0,0,0,0
mungut suara,0,0,0,0,0,0,0,0,0,0
muntah,0,1,0,0,1,0,0,0,0,0
murah,0,1,0,0,0,0,0,0,0,0
murah hati,1,0,0,1,0,0,1,0,1,1
muram,0,1,0,0,1,0,0,1,0,0
murid,0,0,0,0,0,0,0,0,0,1
murka,0,1,1,0,0,1,0,0,0,0
murni,1,0,0,0,0,0,1,0,0,1
murtad,0,0,0,0,0,0,0,0,0,0
murung,0,1,1,0,0,1,0,1,0,0
museum,0,0,0,0,0,0,0,0,0,0
musik,1,0,0,0,0,0,1,1,0,0
musikal,1,0,1,1,0,0,1,1,1,1
musim,0,1,0,0,0,0,0,1,0,0
musim dingin,0,0,0,0,0,0,0,0,0,0
musim gugur,0,0,0,0,0,0,0,0,0,0
musim panas,0,0,0,0,0,0,0,0,0,0
musk,0,0,0,0,0,0,0,0,0,0
musket,0,0,0,0,0,1,0,0,0,0
musnah,0,1,1,0,0,1,0,1,0,0
mustahil,0,1,0,0,0,0,0,1,0,0
mustang,0,0,0,0,0,0,0,0,0,0
musuh,0,1,1,0,1,1,0,0,0,0
mutan,0,1,0,0,0,0,0,0,0,0
mutarbalik,0,1,1,0,1,0,0,1,0,0
mutasi,0,0,0,0,0,0,0,0,0,0
mutiara,0,0,0,0,0,0,0,0,0,0
mutih,0,0,0,0,0,0,0,0,0,0
mutilasi,0,1,1,0,1,1,0,1,0,0
mutlak,1,0,0,0,0,0,0,0,0,0
nabi,1,0,0,1,0,0,0,0,0,1
nada,0,0,0,0,0,0,0,0,0,0
nadi,0,0,0,0,0,0,0,0,0,0
nadir,0,1,0,0,0,0,0,0,0,0
nafas,0,0,0,0,0,0,0,0,0,0
nafsu,0,1,0,1,0,0,0,0,0,0
nafsu makan,1,0,0,0,0,0,1,0,0,0
naga,0,0,0,0,0,1,0,0,0,0
naif,0,1,0,0,0,0,0,0,0,0
najis,0,1,0,0,1,0,0,0,0,0
nakal,0,1,1,0,1,0,0,0,0,0
nal,0,0,0,0,0,0,0,0,0,0
nali,1,0,0,1,0,0,0,0,0,0
naluri,0,0,0,0,0,0,0,0,0,0
naluriah,1,0,1,0,1,1,0,0,0,0
nama,0,0,0,0,0,0,0,0,0,0
nama keluarga,0,0,0,0,0,0,0,0,0,0
nama panggil,0,0,0,0,0,0,0,0,0,0
nama samar,0,0,0,0,0,0,0,0,0,0
nanah,0,1,0,0,1,0,0,0,0,0
nanas,0,0,0,0,0,0,0,0,0,0
nanometer,0,0,0,0,0,0,0,0,0,0
narator,0,0,0,0,0,0,0,0,0,0
nasi,0,0,0,0,0,0,0,0,0,0
nasib,1,0,0,1,0,0,1,0,1,1
nasihat,1,0,0,0,0,0,0,0,0,1
nasional,0,0,0,0,0,0,0,0,0,0
naskah,1,0,0,0,0,0,0,0,0,0
naskah kuno,0,0,0,0,0,0,0,0,0,0
natal,0,0,0,0,0,0,0,0,0,0
naturalis,1,0,0,0,0,0,0,0,0,0
naturalisasi,0,0,0,0,0,0,0,0,0,0
naung,0,0,0,0,0,0,0,0,0,0
nave,0,0,0,0,0,0,0,0,0,0
navigasi,1,0,0,1,0,0,0,0,0,0
navigator,0,0,0,1,0,0,0,0,0,1
nazar,0,0,0,0,0,0,0,0,0,1
nebula,0,0,0,0,0,0,0,0,0,0
negara,0,0,0,0,0,0,0,0,0,0
negarawan,0,0,0,0,0,0,0,0,0,0
negatif,0,1,0,0,0,0,0,1,0,0
negosiasi,1,0,0,0,0,0,0,0,0,1
negro,0,1,0,0,0,0,0,1,0,0
nekat,0,1,1,0,1,1,0,0,1,0
nekrosis,0,0,0,0,0,0,0,0,0,0
nektar,1,0,0,0,0,0,0,0,0,0
nelayan,0,0,0,0,0,0,0,0,0,0
nenek,1,0,0,0,0,0,0,0,0,0
nenek moyang,1,0,0,0,0,0,1,0,0,1
neonatal,0,0,0,0,0,0,0,0,0,0
neoprena,0,0,0,0,0,0,0,0,0,0
nepotisme,0,1,1,0,1,0,0,1,0,0
neraka,0,1,1,0,1,1,0,1,0,0
ness,0,0,0,0,0,0,0,0,0,0
netral,0,0,0,1,0,0,0,0,0,1
neurologi,0,0,0,0,0,0,0,0,0,0
neurotik,0,1,0,0,1,1,0,0,0,0
ngambek,0,1,1,0,0,0,0,0,0,0
nganga,0,0,0,0,0,0,0,0,0,0
ngantuk,0,1,0,0,0,1,0,0,0,0
ngawur,0,1,0,0,1,0,0,1,0,0
ngelantur,0,1,0,1,0,0,0,0,0,0
ngengat,0,0,0,0,0,0,0,0,0,0
ngeri,0,1,1,0,1,1,0,1,1,0
ngobrol,0,1,0,0,0,0,0,0,0,0
ngomel,0,1,1,0,1,0,0,0,0,0
niat,0,0,0,0,0,0,0,0,0,1
niat baik,1,0,0,0,0,0,0,0,0,0
nick,0,0,0,0,0,0,0,0,0,0
nihilisme,0,1,0,0,0,0,0,0,0,0
nikah,1,0,0,1,0,1,1,0,1,1
nikel,0,0,0,0,0,0,0,0,0,0
nikmat,1,0,0,1,1,0,1,1,0,0
nikotin,0,1,0,0,1,0,0,0,0,0
nila,1,0,0,0,0,0,0,0,0,0
nilai,0,0,0,0,0,0,0,0,1,1
nipis,0,0,0,0,0,0,0,0,0,0
nirkabel,1,0,1,1,0,0,0,0,1,0
nisan,0,0,0,0,0,0,0,0,0,0
nix,0,0,0,0,0,0,0,0,0,0
noda,0,1,1,0,1,1,0,1,0,0
node,0,0,0,0,0,0,0,0,0,0
nodular,0,0,0,0,0,0,0,0,0,0
nokturnal,0,0,0,0,0,0,0,0,0,0
nol,0,0,0,0,0,0,0,0,0,0
nominal,0,0,0,0,0,0,0,0,0,0
nominasi,1,0,0,0,0,0,0,0,0,0
nomor,0,0,0,0,0,0,0,0,0,0
nonaktif,0,1,0,0,0,1,0,1,0,0
norak,0,0,0,0,0,0,0,0,0,0
norma,0,0,0,0,0,0,0,0,0,0
normal,0,0,0,0,0,0,0,0,0,0
normalitas,1,0,0,0,0,0,0,0,0,0
nosel,0,0,0,0,0,0,0,0,0,0
nosional,0,0,0,0,0,0,0,0,0,0
nostalgia,0,0,0,0,0,0,0,0,0,0
nota,0,0,0,0,0,0,0,0,0,0
nota bene,0,0,0,0,0,0,0,0,0,0
notaris,0,0,0,0,0,0,0,0,0,1
notasi,0,0,0,0,0,0,0,0,0,0
nuansa,0,0,0,0,0,0,0,0,0,0
nubuat,0,0,0,1,0,0,0,0,0,0
nugget,0,0,0,0,0,0,0,0,0,0
numerik,0,0,0,0,0,0,0,0,0,0
nutrisi,0,0,0,0,0,0,0,0,0,0
nyala,0,0,0,0,0,0,0,0,0,0
nyaman,1,0,0,1,0,0,1,0,0,1
nyamuk,0,1,1,0,1,0,0,0,0,0
nyanyi,1,0,0,1,0,0,1,1,0,1
nyanyi puji,1,0,0,1,0,0,1,1,0,1
nyaring,1,0,0,0,0,0,1,0,0,0
nyata,1,0,0,0,0,0,0,0,0,1
nyerah,0,1,0,0,0,0,0,0,0,0
nyesal,0,1,0,0,0,0,0,1,0,0
nyonya,0,1,1,0,1,0,0,0,0,0
oasis,1,0,0,1,0,0,1,0,0,1
obat,0,0,0,0,0,0,0,0,0,0
obat bius,0,1,0,0,0,0,0,0,0,0
obat cahar,1,0,0,0,0,0,0,0,0,0
obat mujarab,1,0,0,0,0,0,0,0,0,0
obat tenang,0,0,0,0,0,0,0,0,0,0
obeng,0,0,0,0,0,0,0,0,0,0
obesitas,0,1,0,0,1,0,0,1,0,0
obi,0,1,0,0,1,1,0,0,0,0
objektif,1,0,0,1,0,0,0,0,0,1
obligasi,0,1,0,0,0,0,0,0,0,0
obo,0,0,0,0,0,0,0,0,0,0
obor,0,0,0,0,0,0,0,0,0,0
obrol,0,0,0,0,0,0,0,0,0,0
observatorium,0,0,0,0,0,0,0,0,0,0
obsesi,0,0,0,0,0,0,0,0,0,0
obstruktif,0,1,1,0,0,0,0,0,0,0
obyek,0,0,0,0,0,0,0,0,0,0
ocarina,0,0,0,0,0,0,0,0,0,0
oceh,0,1,1,1,0,1,1,0,1,0
odometer,0,0,0,0,0,0,0,0,0,0
offing,0,1,0,0,0,0,0,0,0,0
offload,0,0,0,0,0,0,0,0,0,0
offside,0,0,0,0,0,0,0,0,0,0
oftalmik,0,0,0,0,0,0,0,0,0,0
oksidasi,0,1,0,0,0,0,0,0,0,0
oksigen,0,0,0,0,0,0,0,0,0,0
oksimoron,0,0,0,0,0,0,0,0,0,0
oktaf,0,0,0,0,0,0,0,0,0,0
okuler,0,0,0,0,0,0,0,0,0,0
olah,1,0,0,1,0,0,0,0,0,1
olahraga,0,0,0,0,0,0,0,0,0,0
olahraga senam,0,0,0,0,0,0,0,0,0,0
olahragawan,0,0,0,0,0,0,0,0,0,1
oleng,0,1,0,0,0,1,0,0,0,0
oles,0,0,0,0,0,0,0,0,0,0
oligarki,0,1,0,0,0,0,0,0,0,0
ombak,1,0,0,0,0,0,0,0,0,0
omel,0,1,1,0,1,0,0,0,0,0
omnibus,0,0,0,0,0,0,0,0,0,0
omong,0,1,1,0,0,0,0,1,0,0
omong kosong,0,1,1,0,1,0,0,1,0,0
onani,0,1,0,0,0,0,0,1,0,0
ons,0,0,0,0,0,0,0,0,0,0
ontologi,0,0,0,0,0,0,0,0,0,0
onyx,0,0,0,0,0,0,0,0,0,0
opal,0,0,0,0,0,0,0,0,0,0
ope,0,0,0,0,0,0,0,0,0,0
opera,1,0,1,1,0,1,1,1,1,1
operasi,0,0,0,0,0,1,0,0,0,1
operator,0,0,0,0,0,0,0,0,0,0
oportunisme,0,0,0,0,0,0,0,0,0,0
optik,0,0,0,0,0,0,0,0,0,0
optimis,1,0,0,0,0,0,0,0,0,1
optimisme,1,0,0,1,0,0,1,0,1,1
orang asing,0,1,0,0,0,1,0,0,0,0
orang awam,0,0,0,0,0,0,0,0,0,0
orang bakhil,0,0,0,0,0,0,0,0,0,0
orang bodoh,0,1,0,0,1,0,0,0,0,0
orang buang,0,1,0,0,1,1,0,1,0,0
orang celaka,0,1,1,0,1,0,0,1,0,0
orang desa,1,0,0,0,0,0,0,0,0,1
orang fanatik,0,0,0,0,0,0,0,0,0,0
orang gila,0,1,1,0,0,1,0,0,0,0
orang hutang,0,0,0,0,0,1,0,0,0,0
orang iman,0,0,0,0,0,0,0,0,0,1
orang luar,0,0,0,0,0,1,0,0,0,0
orang miskin,0,1,0,0,0,0,0,1,0,0
orang negro,0,1,0,0,0,0,0,0,0,0
orang sawah,1,1,0,0,0,1,0,0,0,0
orang tua,0,0,0,0,0,0,0,0,0,0
orasi,1,0,0,0,0,0,0,0,0,0
orbit,0,0,0,0,0,0,0,0,0,0
orc,0,1,1,0,1,1,0,0,0,0
oregano,0,0,0,0,0,0,0,0,0,0
organ,0,0,0,1,0,0,1,0,0,0
organik,1,0,0,0,0,0,0,0,0,0
organis,0,0,0,0,0,0,0,0,0,0
organisasi,1,0,0,1,0,0,1,0,1,1
organisir,1,0,0,0,0,0,0,0,0,0
organisme,0,0,0,0,0,0,0,0,0,0
orgasme,1,0,0,1,0,0,1,0,0,0
oriental,0,0,0,0,0,0,0,0,0,0
orientasi,0,0,0,0,0,0,0,0,0,0
orkestra,1,0,1,0,0,0,1,1,0,1
ornamen,0,0,0,0,0,0,0,0,0,0
ortodoks,0,0,0,0,0,0,0,0,0,0
ortodoksi,0,0,0,0,0,0,0,0,0,1
ortogonal,0,0,0,0,0,0,0,0,0,0
osilasi,0,0,0,0,0,0,0,0,0,0
otak,1,0,0,0,0,0,0,0,0,0
otentik,0,0,0,0,0,0,0,0,0,1
otentikasi,0,0,0,0,0,0,0,0,0,1
otokratis,0,1,0,0,0,0,0,0,0,0
otomatis,0,0,0,0,0,0,0,0,0,1
otonomi,0,0,0,0,0,0,0,0,0,0
otorisasi,1,0,0,0,0,0,0,0,0,1
otot,1,0,0,0,0,0,0,0,0,0
otto,0,0,0,0,0,0,0,0,0,0
oval,0,0,0,0,0,0,0,0,0,0
ovate,0,0,0,0,0,0,0,0,0,0
ovation,0,1,0,0,0,0,0,1,0,0
oven,0,0,0,0,0,0,0,0,0,0
overdosis,0,1,0,0,0,0,0,0,0,0
oyak,0,1,1,0,1,1,0,1,0,0
pabrik,1,0,0,1,0,0,0,0,0,0
pacar,1,0,0,1,0,0,1,0,0,1
pacu,0,0,0,0,0,1,0,0,0,0
padan,0,0,0,0,0,0,0,0,0,0
padang rumput,1,0,0,0,0,0,0,0,0,0
padat,1,0,0,0,0,0,0,0,0,1
paddock,0,0,0,0,0,0,0,0,0,0
padi,0,0,0,0,0,0,0,0,0,0
padu,0,0,0,0,0,0,0,0,0,0
padu suara,1,0,0,0,0,0,1,0,0,1
pagar,0,0,1,0,0,0,0,0,0,0
pagar betis,0,0,0,0,0,1,0,0,0,0
pagi,0,0,0,1,0,0,0,0,0,0
pagi jelang siang,0,0,0,0,0,0,0,0,0,0
pagination,0,0,0,0,0,0,0,0,0,0
paha,0,0,0,0,0,0,0,0,0,0
paham,1,0,0,0,0,0,0,0,0,0
pahat,1,0,0,0,0,0,0,0,0,0
pahit,0,1,1,0,1,0,0,1,0,0
pahlawan,1,0,0,1,0,0,1,0,1,1
pahlawan wanita,1,0,0,0,0,0,0,0,0,1
pajak,0,1,0,0,0,0,0,1,0,0
pakai,0,0,0,0,0,0,0,0,0,0
pakan,0,0,1,0,0,0,0,0,0,0
paket,0,0,0,0,0,0,0,0,0,0
pakis,0,0,0,0,0,0,0,0,0,0
paksa,0,1,1,0,1,1,0,1,0,0
pakta,0,0,0,0,0,0,0,0,0,1
paku,0,0,0,0,0,1,0,0,0,0
pala,0,0,0,0,0,0,0,0,0,0
paladium,0,0,0,0,0,0,0,0,0,0
palang,0,0,0,0,0,0,0,0,0,0
paleontologi,0,0,0,0,0,0,0,0,0,0
palet,0,0,0,0,0,0,0,0,0,0
paliatif,1,0,0,0,0,0,0,0,0,0
palsu,0,1,1,0,1,0,0,0,0,0
palu,0,0,0,0,0,0,0,0,0,0
palung,0,0,0,0,0,0,0,0,0,0
pamer,0,1,0,0,0,0,0,0,0,0
pamflet,0,0,0,0,0,0,0,0,0,0
panache,1,0,0,0,0,0,0,0,0,0
panas,0,1,0,0,0,0,0,0,0,0
panas terik,0,0,0,0,0,0,0,0,0,0
pancar,1,0,0,0,0,0,0,0,0,0
panci,0,0,0,0,0,0,0,0,0,0
pancing,0,1,0,1,0,0,0,0,0,0
pandai,1,0,0,0,0,0,0,0,0,0
pandai besi,0,0,0,0,0,0,0,0,0,0
pandai bicara,1,0,0,0,0,0,0,0,0,0
pandang,0,0,0,0,0,0,0,0,0,0
pandang rendah,0,1,1,0,1,0,0,0,0,0
pandang sebentar,0,0,0,0,0,0,0,0,0,0
pandemi,0,1,0,0,0,1,0,1,0,0
pandu,1,0,0,0,0,0,0,0,0,1
panekuk,0,0,0,0,0,0,0,0,0,0
panel,0,0,0,0,0,0,0,0,0,0
panen,1,0,0,1,0,0,1,0,0,0
pangeran,1,0,0,0,0,0,0,0,0,0
panggang,0,1,1,0,0,0,0,0,0,0
panggil,0,1,0,1,0,0,0,0,0,1
panggul,0,0,0,0,0,0,0,0,0,0
panggung,0,0,0,0,0,0,0,0,0,0
pangkal tenggorok,0,0,0,0,0,0,0,0,0,0
pangkat,0,0,0,0,0,0,0,0,0,0
panik,0,1,0,1,1,1,0,0,1,0
panjang,0,0,0,0,0,0,0,0,0,0
panjang lebar,0,0,0,0,0,0,0,0,0,0
panji,0,0,0,0,0,0,0,0,0,0
panorama,0,0,0,0,0,0,0,0,0,0
pantai,0,0,0,0,0,0,1,0,0,0
pantang,0,0,0,0,0,0,0,0,0,0
pantas,0,0,0,0,0,0,0,0,0,0
pantat,0,1,0,0,0,0,0,0,0,0
panteon,0,0,0,0,0,0,0,0,0,0
pantomim,1,0,0,0,0,0,0,0,0,0
pap,0,0,0,0,0,0,0,0,0,0
papan,0,0,0,0,0,0,0,0,0,0
papan tulis,0,0,0,0,0,0,0,0,0,0
papirus,0,0,0,0,0,0,0,0,0,0
paprika,1,0,0,0,0,0,0,0,0,0
para pilih,0,0,0,0,0,0,0,0,0,1
parabola,0,0,0,0,0,0,0,0,0,0
parabolik,0,0,0,0,0,0,0,0,0,0
parade,1,1,0,1,0,1,1,0,1,0
paradigma,0,0,0,0,0,0,0,0,0,0
paradoks,0,0,0,0,0,0,0,0,0,0
paradoksal,0,0,0,0,0,0,0,0,0,0
parafin,0,0,0,0,0,0,0,0,0,0
parafrase,1,1,0,0,0,0,0,0,0,0
paragraf,0,0,0,0,0,0,0,0,0,0
parah,0,1,1,0,1,1,0,1,0,0
paralaks,0,0,0,0,0,0,0,0,0,0
paralel,0,0,0,0,0,0,0,0,0,0
paralelisme,0,0,0,0,0,0,0,0,0,0
paranoia,0,1,0,0,0,1,0,0,0,0
parasit,0,1,0,0,1,1,0,0,0,0
parasut,0,0,0,0,0,1,0,0,0,0
parau,0,1,0,0,0,0,0,0,0,0
parenkim,0,0,0,0,0,0,0,0,0,0
parfum,0,0,0,0,0,0,0,0,0,0
parietal,1,0,0,0,0,0,0,0,0,1
parit,0,0,0,0,0,0,0,0,0,1
parket,0,0,0,0,0,0,0,0,0,0
parlemen,0,0,0,0,0,0,0,0,0,1
parlementer,0,0,0,0,0,0,0,0,0,0
parodi,0,1,0,0,1,1,0,1,0,0
paroki,0,0,0,0,0,0,0,0,0,1
parsel,0,0,0,0,0,0,0,0,0,0
partikel,0,0,0,0,0,0,0,0,0,0
partisan,0,1,0,0,0,0,0,0,0,0
partisi,0,0,0,0,0,0,0,0,0,0
partisipasi,1,0,0,0,0,0,0,0,0,0
paru,0,0,0,0,0,0,0,0,0,0
paruh,0,0,0,0,0,0,0,0,0,0
parut,0,1,1,0,0,0,0,0,0,0
pas,0,0,0,0,0,0,0,0,0,0
pasak,0,0,0,0,0,0,0,0,0,0
pasang,1,0,0,0,0,0,1,0,0,1
pasang benda sama,0,0,0,0,0,0,0,0,0,0
pasang surut,0,0,0,0,0,0,0,0,0,0
pasar,0,0,0,0,0,0,0,0,0,0
pasif,0,1,0,0,0,0,0,0,0,0
pasifik,1,0,0,0,0,0,0,0,0,0
pasir,0,0,0,0,0,0,0,0,0,0
paspor,0,0,0,0,0,0,0,0,0,0
pasta,0,0,0,0,0,0,0,0,0,0
pastel,0,0,0,0,0,0,0,0,0,0
pasti,0,0,0,0,0,0,0,0,0,0
pastoran,0,0,0,0,0,0,0,0,0,0
pasu,0,0,0,0,0,0,0,0,0,0
pasukan tembak,0,0,0,0,0,0,0,0,0,0
patah,0,1,0,0,0,0,0,0,0,0
pate,0,0,0,0,0,0,0,0,0,0
paten,1,0,0,0,0,0,0,0,0,0
pater,0,0,0,0,0,0,0,0,0,0
pathos,0,0,0,0,0,0,0,0,0,0
pati,0,0,0,0,0,0,0,0,0,0
patologi,0,0,0,0,0,0,0,0,0,0
patriarkhal,1,0,0,0,0,0,0,0,0,1
